zz,Count
56027,1
70451,1
70450,1
70455,1
5270,1
17856,1
74155,1
15987,1
89409,1
12511,1
95919,1
95914,1
95917,1
95916,1
88754,1
48850,1
48851,1
19535,1
96751,1
96757,1
65729,1
65723,1
65722,1
65724,1
97407,1
78339,1
42623,1
90751,1
58381,1
58384,1
20560,1
99667,1
99666,1
99661,1
48740,1
48745,1
29324,1
78406,1
78402,1
78403,1
72169,1
59479,1
59472,1
78330,1
23148,1
28495,1
23143,1
22231,1
77538,1
77531,1
24693,1
55155,1
38915,1
38916,1
35571,1
35574,1
61415,1
61413,1
61412,1
61410,1
21757,1
75973,1
75975,1
25270,1
72366,1
70616,1
84150,1
84157,1
75027,1
1018,1
1011,1
4259,1
4257,1
40730,1
33792,1
38673,1
30444,1
30445,1
30442,1
31790,1
33862,1
11805,1
35964,1
31424,1
31422,1
39230,1
39236,1
35968,1
19730,1
21016,1
1831,1
14702,1
46623,1
46625,1
32421,1
62530,1
62534,1
96827,1
20765,1
80137,1
22830,1
54446,1
54440,1
54442,1
54443,1
59677,1
41104,1
59596,1
97881,1
97885,1
97886,1
95038,1
93042,1
93044,1
11145,1
28302,1
28682,1
56156,1
56157,1
56150,1
56151,1
98309,1
98307,1
98304,1
56158,1
72017,1
97300,1
64445,1
49377,1
94144,1
94147,1
68141,1
90651,1
84525,1
58267,1
37818,1
27563,1
8041,1
8045,1
67134,1
67135,1
25841,1
41522,1
74940,1
74946,1
72738,1
72739,1
55342,1
92096,1
50643,1
50641,1
22002,1
31913,1
77767,1
988,1
984,1
980,1
74234,1
5005,1
45846,1
45845,1
41345,1
83877,1
70184,1
9059,1
15868,1
9053,1
18923,1
18921,1
30630,1
51280,1
21312,1
37171,1
37178,1
84476,1
1202,1
83120,1
83128,1
63023,1
76402,1
76228,1
47034,1
47037,1
47031,1
47032,1
97145,1
46120,1
39003,1
19969,1
19967,1
19960,1
88039,1
64601,1
95786,1
76627,1
46784,1
46786,1
46781,1
46783,1
45475,1
90498,1
23018,1
58062,1
45789,1
53725,1
14873,1
14878,1
13062,1
54180,1
20260,1
20979,1
23519,1
23515,1
59003,1
59002,1
59000,1
97632,1
12824,1
12820,1
12822,1
12823,1
92255,1
6138,1
26558,1
60938,1
60936,1
60935,1
26550,1
76580,1
52111,1
60063,1
13651,1
9214,1
37370,1
24176,1
24174,1
43323,1
71999,1
54558,1
68331,1
68335,1
68336,1
19039,1
33471,1
16022,1
76178,1
30343,1
91191,1
30348,1
91226,1
91225,1
91224,1
52362,1
38751,1
35266,1
7303,1
4962,1
72503,1
73450,1
75889,1
61273,1
85665,1
38574,1
70108,1
33081,1
2475,1
33551,1
18773,1
41553,1
83622,1
39629,1
25501,1
36346,1
36340,1
76237,1
12592,1
44901,1
65058,1
65053,1
65051,1
16683,1
28888,1
13647,1
13645,1
13641,1
96428,1
82003,1
16038,1
16036,1
69025,1
16693,1
99551,1
99559,1
42160,1
42163,1
42166,1
42167,1
16964,1
52682,1
97485,1
97480,1
54687,1
48215,1
67548,1
26845,1
67547,1
68647,1
68649,1
91002,1
54027,1
28416,1
24563,1
24565,1
54028,1
24567,1
79756,1
79758,1
34330,1
53540,1
35063,1
53543,1
7142,1
53547,1
67893,1
67897,1
67896,1
59215,1
92196,1
92198,1
74043,1
74041,1
1971,1
74048,1
32598,1
78933,1
56467,1
56469,1
55845,1
62045,1
25769,1
33391,1
98095,1
75313,1
20590,1
45612,1
36748,1
53940,1
53941,1
83420,1
83424,1
4434,1
4432,1
4438,1
4439,1
27855,1
15127,1
76038,1
31717,1
78164,1
34075,1
72203,1
73557,1
87899,1
54013,1
42368,1
28463,1
58573,1
70310,1
70182,1
62108,1
79745,1
3915,1
3910,1
3911,1
44000,1
71045,1
45978,1
89028,1
12410,1
12415,1
12416,1
96386,1
19274,1
19272,1
82836,1
82832,1
82833,1
65577,1
49044,1
82839,1
45802,1
43116,1
43115,1
97522,1
64190,1
17130,1
52526,1
84528,1
48392,1
80474,1
80475,1
42020,1
45018,1
63164,1
95675,1
29243,1
59537,1
79098,1
59531,1
34274,1
34276,1
34270,1
59538,1
59222,1
50319,1
66265,1
24248,1
24245,1
24241,1
48749,1
68854,1
72041,1
72042,1
23020,1
23021,1
28594,1
77274,1
77271,1
77279,1
22375,1
79546,1
92168,1
31999,1
92164,1
35632,1
35631,1
73625,1
908,1
56619,1
39851,1
39854,1
76448,1
15531,1
26130,1
26133,1
5620,1
84742,1
84746,1
70559,1
86450,1
38021,1
76486,1
40075,1
40070,1
83212,1
89073,1
89072,1
86491,1
3590,1
15353,1
15359,1
19477,1
19474,1
39083,1
1580,1
43754,1
40527,1
43759,1
90415,1
90412,1
90411,1
90410,1
13355,1
13359,1
38841,1
46702,1
80276,1
80270,1
20150,1
62360,1
62362,1
62366,1
44702,1
44704,1
85172,1
85173,1
59731,1
41063,1
49501,1
11843,1
59089,1
59087,1
75307,1
29999,1
28020,1
89532,1
51355,1
61041,1
61047,1
25338,1
25339,1
56369,1
56360,1
57015,1
57013,1
65437,1
65436,1
65431,1
65439,1
65438,1
94069,1
90999,1
71914,1
60600,1
53242,1
31111,1
78538,1
78530,1
91114,1
91116,1
99460,1
67070,1
67074,1
68950,1
29038,1
27164,1
31078,1
31079,1
72586,1
72581,1
34753,1
34750,1
60547,1
50127,1
50123,1
50120,1
50129,1
24458,1
56713,1
24456,1
77404,1
98782,1
98789,1
35403,1
73234,1
32756,1
56004,1
56002,1
56000,1
56008,1
737,1
735,1
738,1
2381,1
36276,1
41269,1
41262,1
9719,1
9711,1
9714,1
33002,1
33000,1
33005,1
25958,1
1128,1
1120,1
1124,1
40606,1
14729,1
47955,1
14722,1
77892,1
38257,1
38253,1
38251,1
38258,1
30063,1
72917,1
31337,1
31334,1
47375,1
39121,1
16613,1
84847,1
12768,1
12763,1
12760,1
12767,1
12765,1
64726,1
64096,1
64097,1
46933,1
46931,1
46938,1
41929,1
41927,1
53007,1
96916,1
96912,1
62440,1
20692,1
20693,1
20340,1
20342,1
94450,1
14571,1
29544,1
18690,1
61369,1
61361,1
61360,1
26342,1
49820,1
55773,1
32511,1
93246,1
96140,1
57732,1
52010,1
25106,1
60105,1
24851,1
24856,1
57197,1
37032,1
37038,1
98904,1
67228,1
40737,1
40734,1
30261,1
78706,1
78709,1
31130,1
91300,1
79255,1
79122,1
23191,1
87814,1
30888,1
30889,1
25938,1
73547,1
23441,1
73543,1
92650,1
32658,1
22714,1
22719,1
22718,1
42909,1
70064,1
70069,1
36024,1
36025,1
33212,1
2647,1
4773,1
27972,1
27973,1
18631,1
37779,1
15444,1
76571,1
86745,1
88815,1
3203,1
81437,1
69961,1
81430,1
52254,1
43191,1
65647,1
65644,1
65649,1
80740,1
80741,1
99213,1
99210,1
20472,1
95548,1
12130,1
12134,1
10406,1
90070,1
90072,1
90075,1
90076,1
2662,1
54968,1
54967,1
62877,1
2669,1
68763,1
68764,1
44325,1
44322,1
28511,1
28515,1
79012,1
20066,1
20062,1
62257,1
20069,1
62253,1
91672,1
67752,1
67756,1
67757,1
67755,1
66400,1
51449,1
51444,1
51441,1
97856,1
61751,1
35143,1
73714,1
35148,1
10213,1
74724,1
74723,1
78878,1
78870,1
92321,1
92327,1
55925,1
55926,1
6006,1
6000,1
25606,1
60802,1
65326,1
24954,1
24951,1
75452,1
19736,1
79832,1
79838,1
58838,1
36559,1
42045,1
4576,1
99151,1
8674,1
18437,1
18438,1
76371,1
78000,1
18384,1
78007,1
2939,1
47528,1
47527,1
2931,1
79351,1
21010,1
2069,1
74444,1
10173,1
10174,1
10177,1
3810,1
28729,1
72655,1
72654,1
94802,1
36616,1
36612,1
29915,1
83711,1
88990,1
64648,1
19331,1
16104,1
15081,1
89127,1
89126,1
43014,1
62539,1
97640,1
90915,1
52771,1
52772,1
27950,1
17765,1
52778,1
46223,1
27483,1
48102,1
45752,1
62687,1
53791,1
53792,1
78243,1
95733,1
12307,1
10235,1
10234,1
63339,1
49853,1
50216,1
92422,1
92423,1
24368,1
24366,1
28703,1
28707,1
28708,1
28709,1
34425,1
34421,1
34422,1
34423,1
91735,1
92282,1
55065,1
32868,1
65842,1
91882,1
20179,1
35481,1
35480,1
23837,1
93483,1
795,1
27109,1
65820,1
2305,1
98702,1
32135,1
32130,1
32131,1
2187,1
56089,1
42558,1
1653,1
84024,1
9468,1
2238,1
14056,1
70762,1
70760,1
30572,1
83555,1
72999,1
7979,1
7976,1
7970,1
30399,1
19835,1
31629,1
31626,1
72336,1
35814,1
15435,1
43569,1
19644,1
17567,1
92725,1
13410,1
13417,1
46425,1
46429,1
95036,1
20612,1
20610,1
85036,1
54534,1
54537,1
89198,1
84340,1
84001,1
33493,1
28279,1
11079,1
11070,1
11071,1
15975,1
66856,1
66857,1
51011,1
58647,1
12527,1
12523,1
56248,1
10802,1
65771,1
16313,1
16317,1
60186,1
60184,1
94382,1
43603,1
43600,1
43601,1
81054,1
52635,1
52630,1
52639,1
13242,1
94652,1
53322,1
90763,1
90765,1
58351,1
58352,1
90051,1
60219,1
8209,1
68691,1
48733,1
48730,1
48737,1
48739,1
91386,1
99639,1
99637,1
57212,1
29664,1
29669,1
34657,1
79430,1
50004,1
50006,1
50007,1
50008,1
6536,1
61448,1
61440,1
28133,1
28130,1
94777,1
38924,1
38927,1
52530,1
17121,1
93528,1
93529,1
93522,1
93523,1
52535,1
93526,1
98510,1
98511,1
85235,1
85239,1
85238,1
27313,1
75691,1
71333,1
41451,1
9612,1
4267,1
9610,1
9618,1
83328,1
47855,1
47854,1
47853,1
47850,1
3289,1
77991,1
3285,1
14578,1
72817,1
4489,1
4488,1
31475,1
24,1
47141,1
23667,1
82749,1
87518,1
87512,1
39240,1
16556,1
28398,1
97037,1
45003,1
81210,1
82212,1
17683,1
98303,1
41845,1
45543,1
53123,1
53127,1
53124,1
90562,1
96811,1
62565,1
94719,1
94712,1
59642,1
40829,1
95044,1
50579,1
50575,1
50577,1
28331,1
26424,1
32416,1
32415,1
32411,1
32410,1
56169,1
56168,1
96027,1
93059,1
98355,1
98357,1
98352,1
98358,1
36880,1
33587,1
37603,1
49344,1
24042,1
24040,1
98827,1
98829,1
9366,1
9363,1
8019,1
3041,1
58256,1
71861,1
30108,1
30105,1
78627,1
78622,1
78623,1
27536,1
27532,1
91021,1
14560,1
23095,1
58433,1
25879,1
25878,1
25871,1
25873,1
67491,1
74992,1
76849,1
92593,1
55370,1
75479,1
92041,1
22052,1
77204,1
86955,1
43939,1
43932,1
5076,1
3892,1
3896,1
604,1
45839,1
83829,1
83825,1
2763,1
2761,1
41645,1
41649,1
70879,1
15521,1
30662,1
30663,1
76433,1
30669,1
1239,1
40512,1
40516,1
44878,1
50583,1
13809,1
13808,1
13806,1
13801,1
13803,1
96229,1
38321,1
38329,1
38328,1
11527,1
11521,1
18733,1
89359,1
65125,1
64650,1
93608,1
72001,1
69156,1
19951,1
93604,1
88004,1
90337,1
63000,1
63001,1
54846,1
21583,1
68405,1
29827,1
44401,1
44400,1
44402,1
67137,1
28788,1
54159,1
62060,1
54152,1
54156,1
46991,1
94522,1
80028,1
67659,1
7653,1
23529,1
66523,1
59053,1
80024,1
12812,1
27185,1
92204,1
92202,1
55607,1
32203,1
22690,1
26581,1
60966,1
60960,1
26587,1
56550,1
56551,1
56556,1
56557,1
65246,1
65247,1
65243,1
65241,1
75558,1
75556,1
75555,1
75554,1
72645,1
99873,1
99877,1
55952,1
60039,1
53837,1
36457,1
36454,1
36453,1
88122,1
15720,1
15725,1
97729,1
37329,1
59936,1
39439,1
8190,1
52321,1
68360,1
47407,1
67354,1
35891,1
35899,1
76147,1
80583,1
24020,1
35231,1
73461,1
73463,1
35238,1
4992,1
2102,1
2103,1
2100,1
1455,1
45118,1
44249,1
44244,1
38503,1
38504,1
18703,1
71754,1
33509,1
41564,1
41562,1
17823,1
87101,1
29816,1
29814,1
83615,1
29812,1
22009,1
84779,1
79848,1
82058,1
22001,1
1582,1
82050,1
82052,1
65080,1
65081,1
10885,1
52249,1
13618,1
96411,1
90812,1
43682,1
19562,1
16396,1
64028,1
84756,1
21282,1
46301,1
46308,1
45655,1
45654,1
48227,1
12225,1
12221,1
90105,1
90106,1
90101,1
90103,1
90102,1
29372,1
95161,1
53505,1
49795,1
49799,1
59489,1
59483,1
59485,1
59484,1
26815,1
26812,1
29596,1
29590,1
29591,1
24555,1
28420,1
34303,1
19574,1
79709,1
34309,1
79704,1
73663,1
77564,1
52640,1
7443,1
52649,1
22240,1
56459,1
56456,1
98592,1
98593,1
98590,1
26040,1
5759,1
1041,1
36793,1
14640,1
18544,1
21296,1
66644,1
27806,1
27807,1
27805,1
4359,1
4406,1
3750,1
7831,1
2800,1
47235,1
15110,1
88544,1
1866,1
77000,1
23533,1
43440,1
43443,1
12230,1
17608,1
20713,1
15349,1
80162,1
80163,1
42313,1
42314,1
10561,1
53510,1
95172,1
70366,1
5410,1
80832,1
11130,1
17982,1
94972,1
12977,1
12444,1
12445,1
48856,1
48857,1
48852,1
12448,1
16211,1
16210,1
2636,1
65542,1
64491,1
64492,1
43163,1
91759,1
46532,1
46531,1
46536,1
52570,1
52571,1
90608,1
90609,1
99778,1
95643,1
99771,1
67146,1
67140,1
68869,1
72079,1
72078,1
68863,1
81111,1
92517,1
92513,1
92518,1
23011,1
24292,1
66235,1
96969,1
77244,1
77240,1
77243,1
77242,1
24745,1
68016,1
28679,1
28675,1
35643,1
35644,1
73030,1
73035,1
32911,1
56645,1
93394,1
61277,1
27216,1
56098,1
25506,1
74269,1
73655,1
70561,1
73650,1
39826,1
69357,1
33377,1
75134,1
75132,1
18975,1
41319,1
84736,1
40049,1
40045,1
3654,1
40046,1
9087,1
9081,1
8350,1
33973,1
33975,1
18354,1
38873,1
18352,1
38015,1
38014,1
38012,1
89020,1
89021,1
66761,1
73951,1
39051,1
73954,1
12076,1
81157,1
69220,1
47038,1
46772,1
46730,1
46732,1
58015,1
58012,1
38833,1
38835,1
13308,1
13305,1
62353,1
62352,1
62354,1
14827,1
14825,1
20104,1
99619,1
59762,1
29704,1
29702,1
11814,1
11812,1
54228,1
12893,1
95254,1
28073,1
88386,1
95876,1
93154,1
61075,1
61074,1
61077,1
41012,1
25345,1
56757,1
29648,1
78764,1
56339,1
98160,1
93844,1
61924,1
61929,1
78769,1
49267,1
21334,1
63563,1
49268,1
91940,1
22971,1
71940,1
71941,1
71942,1
33741,1
33743,1
98586,1
29062,1
23205,1
2185,1
34496,1
4911,1
4910,1
31040,1
31044,1
1987,1
34726,1
92728,1
50174,1
32768,1
55529,1
32762,1
32767,1
77455,1
77456,1
77457,1
93452,1
93450,1
98205,1
38588,1
38581,1
38585,1
70159,1
70150,1
765,1
766,1
70156,1
85347,1
85346,1
64938,1
2400,1
85694,1
87181,1
87185,1
84567,1
71209,1
71200,1
18833,1
30581,1
30587,1
5842,1
86584,1
1174,1
37600,1
83037,1
30050,1
30053,1
30057,1
86636,1
3443,1
14770,1
14778,1
47929,1
13921,1
76263,1
13694,1
13690,1
11200,1
43352,1
53720,1
65005,1
60234,1
19696,1
97723,1
52326,1
52325,1
52323,1
52320,1
53057,1
95478,1
63769,1
63764,1
20806,1
80090,1
49719,1
53585,1
53580,1
53582,1
94406,1
20370,1
20376,1
73502,1
67512,1
7114,1
66642,1
29512,1
29511,1
92125,1
35033,1
32568,1
55722,1
78940,1
6643,1
20263,1
6391,1
26338,1
26337,1
62910,1
99936,1
52047,1
52041,1
60170,1
57494,1
24862,1
21813,1
16780,1
27883,1
37049,1
37048,1
23511,1
37041,1
30210,1
30216,1
23516,1
5153,1
21324,1
67251,1
35990,1
76061,1
76069,1
34020,1
34022,1
91334,1
91337,1
91336,1
76935,1
76932,1
55601,1
85553,1
38460,1
38461,1
5492,1
33263,1
33265,1
92250,1
87028,1
87023,1
87026,1
44059,1
2618,1
49872,1
47885,1
12993,1
4729,1
12997,1
78591,1
76540,1
15411,1
15413,1
86778,1
65638,1
65633,1
65632,1
65637,1
43257,1
43256,1
13714,1
94260,1
94197,1
44211,1
24348,1
49034,1
49032,1
48349,1
48343,1
16876,1
97555,1
12147,1
29239,1
49694,1
63133,1
62844,1
62848,1
49968,1
68710,1
68715,1
68714,1
44317,1
62264,1
62261,1
62260,1
58476,1
79064,1
35178,1
35175,1
35176,1
35172,1
7097,1
7096,1
91640,1
93641,1
93640,1
22328,1
73741,1
73742,1
22320,1
22321,1
22322,1
22323,1
25678,1
74770,1
27299,1
55918,1
55917,1
6058,1
30724,1
5655,1
33468,1
18465,1
36523,1
36522,1
36521,1
83243,1
83241,1
83244,1
71653,1
71658,1
78072,1
15385,1
32845,1
51541,1
62611,1
47575,1
47576,1
47577,1
2960,1
47579,1
77169,1
86364,1
19409,1
43988,1
43983,1
42054,1
42051,1
80200,1
10142,1
40989,1
5352,1
14240,1
94835,1
29029,1
87612,1
83725,1
83726,1
83729,1
48954,1
92862,1
19367,1
19364,1
19360,1
96520,1
10975,1
64844,1
65468,1
65463,1
65460,1
65464,1
11595,1
43044,1
43046,1
94017,1
94016,1
94012,1
94011,1
11622,1
27968,1
24177,1
52745,1
9822,1
9823,1
48133,1
67023,1
63302,1
54746,1
37940,1
37941,1
54741,1
54749,1
34418,1
92412,1
50248,1
1903,1
1901,1
8885,1
66088,1
28738,1
72626,1
32815,1
73284,1
35452,1
51624,1
23868,1
61532,1
61535,1
61537,1
27157,1
75850,1
75859,1
32107,1
2486,1
2483,1
98280,1
36481,1
99181,1
75270,1
37573,1
33051,1
41212,1
68859,1
86508,1
14081,1
14083,1
70736,1
37996,1
70733,1
38753,1
37998,1
30509,1
30503,1
34884,1
38281,1
7949,1
76192,1
77825,1
39155,1
39153,1
39150,1
74848,1
74842,1
74840,1
74841,1
12732,1
12735,1
86082,1
43534,1
43533,1
17519,1
17518,1
33608,1
55565,1
62416,1
62418,1
37381,1
20669,1
20661,1
20664,1
85069,1
80019,1
45382,1
720,1
15920,1
95353,1
95352,1
28240,1
11005,1
40111,1
40110,1
93219,1
51026,1
61332,1
61333,1
61337,1
61334,1
25156,1
16361,1
16367,1
61803,1
21270,1
81009,1
5630,1
49450,1
36976,1
90733,1
90730,1
58364,1
8250,1
97553,1
42610,1
99607,1
99601,1
23128,1
23126,1
23121,1
73852,1
25984,1
73858,1
73859,1
91955,1
72454,1
45046,1
72459,1
34605,1
34603,1
92600,1
92607,1
24586,1
61473,1
6567,1
22292,1
24634,1
24635,1
24637,1
22741,1
93553,1
93556,1
98562,1
98567,1
85261,1
42977,1
5146,1
9645,1
4234,1
71366,1
71367,1
12910,1
12913,1
12917,1
84605,1
37724,1
47806,1
40464,1
3279,1
14549,1
38126,1
31445,1
13797,1
11323,1
89114,1
89116,1
9724,1
47117,1
47114,1
47115,1
47113,1
16565,1
97000,1
64489,1
52200,1
52206,1
52207,1
69354,1
53156,1
21077,1
21071,1
64141,1
64146,1
80191,1
49619,1
32430,1
46501,1
96848,1
13231,1
13234,1
13235,1
94721,1
94729,1
20039,1
20033,1
7019,1
29413,1
29416,1
97826,1
97824,1
97823,1
97820,1
59349,1
60479,1
53337,1
55440,1
92378,1
50543,1
22503,1
61100,1
75426,1
98361,1
38246,1
96006,1
96017,1
99103,1
22880,1
22884,1
23634,1
30156,1
30151,1
76306,1
67444,1
67445,1
37875,1
20630,1
45171,1
76873,1
4860,1
76877,1
74436,1
74435,1
92033,1
1561,1
1567,1
43901,1
43907,1
75743,1
33348,1
33343,1
85765,1
84412,1
84411,1
87699,1
4001,1
4003,1
41675,1
4006,1
76460,1
15510,1
37111,1
44843,1
86123,1
47634,1
47631,1
12779,1
79257,1
16159,1
94094,1
56995,1
82924,1
82925,1
46148,1
46149,1
46147,1
69122,1
69127,1
69129,1
99348,1
99349,1
42716,1
90346,1
54872,1
62961,1
12351,1
12355,1
10265,1
24280,1
24283,1
68454,1
68455,1
49808,1
49809,1
49802,1
49806,1
45723,1
44452,1
44450,1
24318,1
24315,1
62380,1
58736,1
54121,1
54126,1
62031,1
62032,1
62033,1
59063,1
92233,1
49751,1
56565,1
56567,1
56566,1
46927,1
60959,1
60955,1
60951,1
60950,1
60952,1
32185,1
32180,1
32182,1
6264,1
75586,1
23398,1
26205,1
79923,1
14008,1
57389,1
53803,1
4642,1
53011,1
35678,1
53014,1
53015,1
15752,1
18255,1
71467,1
39404,1
39406,1
47434,1
47436,1
54541,1
17343,1
16034,1
47387,1
47386,1
47383,1
47382,1
47380,1
31099,1
56879,1
91245,1
72345,1
91243,1
91242,1
73437,1
52355,1
73432,1
73430,1
42265,1
45120,1
44294,1
84330,1
64013,1
69021,1
11083,1
17878,1
87154,1
459,1
89428,1
71656,1
82060,1
82063,1
12574,1
95932,1
19084,1
16051,1
16050,1
61880,1
13628,1
97794,1
81084,1
63955,1
63953,1
97422,1
17018,1
17012,1
17016,1
63486,1
20508,1
20509,1
20506,1
95427,1
95486,1
42100,1
48761,1
48766,1
53535,1
10540,1
99684,1
78420,1
95152,1
63228,1
29304,1
54621,1
54624,1
59453,1
30870,1
67834,1
92680,1
58505,1
72102,1
72106,1
35087,1
34681,1
34682,1
35552,1
90132,1
22215,1
22211,1
19507,1
2876,1
19503,1
75959,1
75958,1
98654,1
63967,1
32020,1
2561,1
56733,1
37424,1
37422,1
84132,1
61378,1
4310,1
75046,1
30465,1
30460,1
76636,1
76630,1
82131,1
18043,1
18046,1
8516,1
89193,1
46365,1
76097,1
76096,1
76095,1
76099,1
84026,1
77945,1
87569,1
87566,1
87560,1
3185,1
39213,1
19716,1
69420,1
81242,1
81245,1
13546,1
41838,1
41837,1
41835,1
13548,1
13549,1
90534,1
62514,1
18342,1
80117,1
48569,1
10383,1
10381,1
54424,1
54428,1
41169,1
32529,1
59618,1
91426,1
54391,1
80807,1
80801,1
80800,1
624,1
28360,1
94946,1
94940,1
96091,1
96092,1
25053,1
56132,1
56136,1
57261,1
16245,1
16240,1
98850,1
78389,1
71839,1
54986,1
78381,1
71832,1
71837,1
62895,1
62893,1
58207,1
62899,1
67112,1
2700,1
67118,1
99729,1
68835,1
68832,1
23044,1
23043,1
59554,1
78656,1
31205,1
31202,1
79520,1
34529,1
34522,1
92521,1
92522,1
28579,1
55322,1
22393,1
50660,1
50669,1
28644,1
28643,1
28642,1
22024,1
73043,1
77741,1
73041,1
56676,1
56673,1
56678,1
93348,1
36310,1
5026,1
45862,1
83850,1
2791,1
70821,1
15849,1
15848,1
15842,1
4567,1
23660,1
4085,1
4087,1
3530,1
40545,1
14465,1
31565,1
31561,1
38372,1
38374,1
38379,1
47019,1
47018,1
15331,1
77842,1
97122,1
97125,1
16738,1
12027,1
12021,1
19903,1
12028,1
97699,1
88052,1
64625,1
69210,1
49555,1
21626,1
21622,1
63075,1
63073,1
63071,1
66619,1
45412,1
45416,1
49880,1
46855,1
53744,1
54218,1
14858,1
54211,1
54210,1
62308,1
49536,1
13087,1
13083,1
98093,1
40936,1
97905,1
12849,1
12843,1
50465,1
66554,1
22623,1
61028,1
61024,1
26534,1
75505,1
75507,1
51338,1
55655,1
51334,1
51331,1
56307,1
56302,1
65232,1
52171,1
98135,1
98132,1
38902,1
63533,1
37359,1
37357,1
37353,1
3330,1
71970,1
71972,1
68317,1
53943,1
30362,1
14839,1
31015,1
31012,1
31013,1
31010,1
34192,1
58790,1
66056,1
66050,1
4940,1
4942,1
4943,1
87930,1
87936,1
92777,1
55511,1
55512,1
1400,1
43822,1
38553,1
38559,1
758,1
36295,1
36124,1
2455,1
44214,1
84512,1
41539,1
4122,1
41537,1
25948,1
33577,1
33575,1
76258,1
30003,1
30001,1
76251,1
76250,1
74365,1
74360,1
38232,1
89209,1
11257,1
11250,1
64784,1
60204,1
94351,1
63787,1
65786,1
43587,1
69004,1
69007,1
69003,1
80604,1
12787,1
12786,1
99576,1
95400,1
17090,1
20857,1
20859,1
46957,1
21453,1
48276,1
20588,1
20589,1
44553,1
26865,1
68660,1
13122,1
13121,1
54009,1
54005,1
28478,1
54003,1
20325,1
94430,1
94432,1
67520,1
12863,1
28297,1
27054,1
95385,1
6690,1
6344,1
24839,1
24837,1
21843,1
7800,1
96125,1
96121,1
47245,1
36726,1
53929,1
53922,1
83405,1
27877,1
27873,1
27878,1
99030,1
99031,1
37098,1
39520,1
39529,1
78147,1
78145,1
78141,1
31735,1
31733,1
3108,1
3100,1
11599,1
43041,1
68500,1
47260,1
91369,1
77052,1
5104,1
76906,1
42344,1
70087,1
70085,1
38455,1
38454,1
38456,1
38459,1
45378,1
3939,1
45372,1
33814,1
5442,1
5447,1
14592,1
18656,1
18653,1
55671,1
17758,1
62044,1
40253,1
40257,1
28902,1
12433,1
15420,1
48826,1
15428,1
12438,1
13746,1
43280,1
43284,1
65590,1
23542,1
23541,1
60412,1
60413,1
49061,1
62810,1
64248,1
20460,1
27654,1
49392,1
46566,1
80416,1
45038,1
63145,1
95612,1
58281,1
54909,1
34256,1
50374,1
50375,1
58423,1
72026,1
72025,1
12956,1
73773,1
12957,1
41777,1
91610,1
35619,1
93615,1
32965,1
22319,1
61732,1
61733,1
962,1
965,1
968,1
65920,1
55940,1
6061,1
57544,1
33224,1
5609,1
75168,1
79853,1
84761,1
70531,1
70538,1
15456,1
33924,1
33929,1
38042,1
83232,1
40019,1
47096,1
88325,1
88321,1
86312,1
75574,1
19984,1
19989,1
38862,1
38864,1
38865,1
13378,1
13372,1
3233,1
80256,1
80257,1
46767,1
20178,1
45234,1
77364,1
85150,1
45221,1
59719,1
41003,1
41006,1
59710,1
10115,1
10111,1
80926,1
80928,1
80929,1
72624,1
28007,1
72628,1
28002,1
89515,1
90508,1
25312,1
99819,1
12034,1
92857,1
92856,1
96573,1
10945,1
89150,1
54458,1
43071,1
43072,1
81646,1
96833,1
62549,1
22922,1
22921,1
55037,1
94046,1
56922,1
57035,1
57036,1
57030,1
57031,1
57039,1
87078,1
62995,1
62669,1
27429,1
91133,1
67012,1
67019,1
67018,1
68972,1
68978,1
78515,1
72619,1
34777,1
77390,1
28766,1
28765,1
24437,1
22106,1
93794,1
75827,1
75826,1
35423,1
23850,1
56028,1
69350,1
56020,1
56023,1
85312,1
74158,1
2369,1
74157,1
2362,1
74102,1
9483,1
25422,1
70707,1
23218,1
33061,1
71254,1
41245,1
40198,1
5836,1
5830,1
1100,1
9730,1
9734,1
83060,1
33687,1
33680,1
47971,1
76701,1
89756,1
72932,1
72933,1
72937,1
30089,1
30086,1
47359,1
47355,1
15076,1
76629,1
19823,1
74832,1
74834,1
74839,1
42453,1
42455,1
42456,1
64702,1
63739,1
21105,1
63730,1
81332,1
49765,1
59918,1
90225,1
45686,1
96970,1
11948,1
62465,1
48417,1
48411,1
10093,1
46686,1
59108,1
59104,1
59100,1
29568,1
29565,1
33058,1
95306,1
95303,1
50700,1
61345,1
28219,1
26369,1
26361,1
26362,1
93227,1
55756,1
55750,1
56222,1
56220,1
60121,1
60125,1
60128,1
25123,1
25125,1
25124,1
14082,1
80047,1
98078,1
93912,1
61833,1
52035,1
52033,1
36943,1
46093,1
37011,1
58999,1
9138,1
49405,1
49402,1
49409,1
98923,1
98921,1
98920,1
78496,1
45088,1
58336,1
58331,1
68583,1
31112,1
31114,1
7207,1
29604,1
29603,1
29608,1
23460,1
23469,1
92639,1
50061,1
55252,1
77588,1
24607,1
24602,1
24609,1
94760,1
22733,1
22732,1
22731,1
22738,1
31805,1
31807,1
75671,1
70000,1
30505,1
85291,1
33188,1
36000,1
36005,1
84654,1
2663,1
39766,1
39760,1
71355,1
12921,1
12920,1
12928,1
33234,1
33239,1
30767,1
21363,1
1310,1
20884,1
14517,1
14515,1
38170,1
47782,1
11359,1
96322,1
88832,1
65668,1
82729,1
82727,1
82721,1
64139,1
80765,1
46070,1
52231,1
19832,1
16825,1
16829,1
12112,1
41519,1
95690,1
21711,1
21712,1
